user_id,song_id,interaction
example_user_id,1ThmUihH9dF8EV08ku5AXN,playlist
example_user_id,3EikYy40GMSp8l5mDV6IQo,playlist
example_user_id,4Q34FP1AT7GEl9oLgNtiWj,playlist
example_user_id,50I7FNN2rl2rWiNwGxS146,playlist
example_user_id,7sO5G9EABYOXQKNPNiE9NR,playlist
example_user_id,2D2w9943rsnJOGCrI4aMQp,playlist
example_user_id,0tdCy39PgWN8LFWu34ORn3,playlist
example_user_id,6fwdbPMwP1zVStm8FybmkO,playlist
example_user_id,5eqK0tbzUPo2SoeZsov04s,playlist
example_user_id,3RaCGXCiiMufRPoexXxGkV,playlist
example_user_id,3F5CgOj3wFlRv51JsHbxhe,playlist
example_user_id,67nepsnrcZkowTxMWigSbb,playlist
example_user_id,40iJIUlhi6renaREYGeIDS,playlist
example_user_id,2BcMwX1MPV6ZHP4tUT9uq6,playlist
example_user_id,3CA9pLiwRIGtUBiMjbZmRw,playlist
example_user_id,2G7V7zsVDxg1yRsu7Ew9RJ,playlist
example_user_id,27uqXX6GcgnvzE2QzNaj4z,playlist
example_user_id,51Fjme0JiitpyXKuyQiCDo,playlist
example_user_id,6nsyYPCDUSacgXci9mvWln,playlist
example_user_id,0M9ydKzuF3oZTfYYPfaGX1,playlist
example_user_id,6Xa2q0dapj03CsRzmD0Os5,playlist
example_user_id,2UVbBKQOdFAekPTRsnkzcf,playlist
example_user_id,3j84U36KvLeXNDPv4t5pI8,playlist
example_user_id,1tkg4EHVoqnhR6iFEXb60y,playlist
example_user_id,5rZlwNFl01HqLWBQGryKSm,playlist
example_user_id,0PvFJmanyNQMseIFrU708S,playlist
example_user_id,43KrLcrVbDBimYtjKswIL3,playlist
example_user_id,7eBqSVxrzQZtK2mmgRG6lC,playlist
example_user_id,5PTG6rrL6EPFD9E2QMI2pl,playlist
example_user_id,0dSIrRkA4PadGll16TgbnV,playlist
example_user_id,7DRM6aQqMhVMweZ8H7UBei,playlist
example_user_id,6rjuKpPydT2SxN15TZpV7r,playlist
example_user_id,3z4CGd63tpUn9a6oQSG0CI,playlist
example_user_id,65TggCitjPK0sUXtwgOkN9,playlist
example_user_id,0EcQcdcbQeVJn9fknj44Be,playlist
example_user_id,6mXdCcFnPKQznj4CmMRmHC,playlist
example_user_id,6r3duEAfFTH83DuoywkG20,playlist
example_user_id,2MOoIbJWIYikwIXjBDe26i,playlist
example_user_id,21jGcNKet2qwijlDFuPiPb,playlist
example_user_id,5w40ZYhbBMAlHYNDaVJIUu,playlist
example_user_id,22VHOlVYBqytsrAqV8yXBK,playlist
example_user_id,4IadxL6BUymXlh8RCJJu7T,playlist
example_user_id,1CS7Sd1u5tWkstBhpssyjP,playlist
example_user_id,37zuIvk4KBkAxxLJsxJaHq,playlist
example_user_id,5TgEJ62DOzBpGxZ7WRsrqb,playlist
example_user_id,4oEf84vBYVftf6KmZexhVo,playlist
example_user_id,0mflMxspEfB0VbI1kyLiAv,playlist
example_user_id,4nHJcUtNSUVjXRnjdP29Bk,playlist
example_user_id,2btKtacOXuMtC9WjcNRvAA,playlist
example_user_id,6BZ6pl5bczDc3cMF1kBaOy,playlist
example_user_id,0iDbjDgazWTOBqnvTxRoiv,playlist
example_user_id,0TziqLMlv3abspIvcEmxcY,playlist
example_user_id,72jbDTw1piOOj770jWNeaG,playlist
example_user_id,7FGq80cy8juXBCD2nrqdWU,playlist
example_user_id,4zRZAmBQP8vhNPf9i9opXt,playlist
example_user_id,4VUwkH455At9kENOfzTqmF,playlist
example_user_id,7LpMG3AEaIJgs62HQhAa91,playlist
example_user_id,4Ce37cRWvM1vIGGynKcs22,playlist
example_user_id,09IStsImFySgyp0pIQdqAc,playlist
example_user_id,6FZDfxM3a3UCqtzo5pxSLZ,playlist
example_user_id,0qvzXomUDJVaUboy2wMfiS,playlist
example_user_id,18uwL0vNUanqZH0ro2QcOP,playlist
example_user_id,3afkJSKX0EAMsJXTZnDXXJ,playlist
example_user_id,5kfNriitmkNE8mUbZ7gbq8,playlist
example_user_id,6w8pFOKn42O418qwcQElZ3,playlist
example_user_id,1dGr1c8CrMLDpV6mPbImSI,playlist
example_user_id,3NLnwwAQbbFKcEcV8hDItk,playlist
example_user_id,5bgwqaRSS3M8WHWruHgSL5,playlist
example_user_id,75ls0gurX68lUmMjE7QcsE,playlist
example_user_id,5O2P9iiztwhomNh8xkR9lJ,playlist
example_user_id,5Z3GHaZ6ec9bsiI5BenrbY,playlist
example_user_id,5iFwAOB2TFkPJk8sMlxP8g,playlist
example_user_id,3JjnGLK8IxkNLvo8Lb3KOM,playlist
example_user_id,0wI7QkCcs8FUQE1OkXUIqd,playlist
example_user_id,0Rx0DJI556Ix5gBny6EWmn,playlist
example_user_id,2OpBganfGk2GVdSlRdxzaX,playlist
example_user_id,4NBTZtAt1F13VvlSKe6KTl,playlist
example_user_id,2f0pn9DkEJwAzXApnFh5cr,playlist
example_user_id,630sXRhIcfwr2e4RdNtjKN,playlist
example_user_id,2RNsweBBb1a6tAHXQtt2xH,playlist
example_user_id,4a6q8CR2hzLk2plDkSxkfD,playlist
example_user_id,4pfhgOylRLcBll5JjUsJZj,playlist
example_user_id,7BqBn9nzAq8spo5e7cZ0dJ,playlist
example_user_id,4h4QlmocP3IuwYEj2j14p8,playlist
example_user_id,448hSkxDU1sUQQauBWZVcC,playlist
example_user_id,3azJifCSqg9fRij2yKIbWz,playlist
example_user_id,6Hgh47WXVKtXN5zGOu0hjI,playlist
example_user_id,7taeV6Kz3xIgjx5QR0eG8p,playlist
example_user_id,6y6jbcPG4Yn3Du4moXaenr,playlist
example_user_id,3RqU6RJ9TiTN0AAGiaq7hR,playlist
example_user_id,5hVghJ4KaYES3BFUATCYn0,playlist
example_user_id,696DnlkuDOXcMAnKlTgXXK,playlist
example_user_id,0QzuaeCEEOV40Pn7IvKEny,playlist
example_user_id,5euumi7eqEgmxvCIJw2pSp,playlist
example_user_id,14Bcv6siTBPw3TlP84dasC,playlist
example_user_id,3OHfY25tqY28d16oZczHc8,playlist
example_user_id,6luBKkFUt5wTwz7hpLhp12,playlist
example_user_id,5iSEsR6NKjlC9SrIJkyL3k,playlist
example_user_id,5cF0dROlMOK5uNZtivgu50,playlist
example_user_id,37FXw5QGFN7uwwsLy8uAc0,playlist
example_user_id,6wmAHw1szh5RCKSRjiXhPe,playlist
example_user_id,61OJxhoY3Ix50rYVKo8zRK,playlist
example_user_id,5GorCbAP4aL0EJ16frG2hd,playlist
example_user_id,3OaunNUlXXs5e2PXtNAzzG,playlist
example_user_id,2AYEOC02WLhUiOoaig2SEH,playlist
example_user_id,152lZdxL1OR0ZMW6KquMif,playlist
example_user_id,2W4yABdLc4Jnds67Poi5Nl,playlist
example_user_id,7nvIPwXKGhqtRhssxM99kJ,playlist
example_user_id,2iUmqdfGZcHIhS3b9E9EWq,playlist
example_user_id,2EEeOnHehOozLq4aS0n6SL,playlist
example_user_id,1QxIFMs4M8qd5cbJJu80v4,playlist
example_user_id,0oufSLnKQDoBFX5mgkDCgR,playlist
example_user_id,5PvVkf1Yuq3XyMqqjPiKPd,playlist
example_user_id,3XgGQ1wjo5khvq2UImjyNF,playlist
example_user_id,2IlT65thKQQw248mhk2PjQ,playlist
example_user_id,3GZD6HmiNUhxXYf8Gch723,playlist
example_user_id,02rdXe0KhMe8p6ZHzYtuw0,playlist
example_user_id,2ZWlPOoWh0626oTaHrnl2a,playlist
example_user_id,4osgfFTICMkcGbbigdsa53,playlist
example_user_id,7DfFc7a6Rwfi3YQMRbDMau,playlist
example_user_id,2LMkwUfqC6S6s6qDVlEuzV,playlist
example_user_id,6Nle9hKrkL1wQpwNfEkxjh,playlist
example_user_id,3xKsf9qdS1CyvXSMEid6g8,playlist
example_user_id,7eqoqGkKwgOaWNNHx90uEZ,playlist
example_user_id,34xTFwjPQ1dC6uJmleno7x,playlist
example_user_id,0SA0mMXWh23raZ6xzOCU2V,playlist
example_user_id,7KA4W4McWYRpgf0fWsJZWB,playlist
example_user_id,1zi7xx7UVEFkmKfv06H8x0,playlist
example_user_id,5mCPDVBb16L4XQwDdbRUpz,playlist
example_user_id,6DCZcSspjsKoFjzjrWoCdn,playlist
example_user_id,047fCsbO4NdmwCBn8pcUXl,playlist
example_user_id,6n3HGiq4v35D6eFOSwqYuo,playlist
example_user_id,0sSRLXxknVTQDStgU1NqpY,playlist
example_user_id,2aSC2xhRxOLiiZZVjhbylH,playlist
